PC1,PC2,PC3,Preferred.Name,ER.Activity,Class_Info
10.63970409,-0.774031439,-1.140179927,H3B-5942,Antagonist,1
10.71988134,-0.812998566,-1.161672399,H3B-5942,Antagonist,1
10.82646126,-0.855373592,-1.115158322,H3B-5942,Antagonist,1
10.91994707,-0.873721651,-1.055593279,H3B-5942,Antagonist,1
11.04947799,-0.918510059,-1.047810307,H3B-5942,Antagonist,1
11.12954325,-0.918742831,-1.063868579,H3B-5942,Antagonist,1
11.24354042,-0.94709541,-1.036570305,H3B-5942,Antagonist,1
11.32095338,-1.026943279,-1.036386037,H3B-5942,Antagonist,1
11.41969893,-1.119948161,-0.972811032,H3B-5942,Antagonist,1
11.5426525,-1.12481429,-0.97155368,H3B-5942,Antagonist,1
11.65018172,-1.136147986,-0.981539881,H3B-5942,Antagonist,1
11.77968714,-1.163768246,-0.920916327,H3B-5942,Antagonist,1
11.88305681,-1.213940852,-0.886257828,H3B-5942,Antagonist,1
11.98608111,-1.244363299,-0.820550253,H3B-5942,Antagonist,1
12.08570821,-1.269429718,-0.840875861,H3B-5942,Antagonist,1
12.15891241,-1.298694958,-0.826141703,H3B-5942,Antagonist,1
12.24668398,-1.341698103,-0.818659706,H3B-5942,Antagonist,1
12.31325476,-1.365169404,-0.823814679,H3B-5942,Antagonist,1
12.43147779,-1.466115463,-0.736618155,H3B-5942,Antagonist,1
12.51069837,-1.500505951,-0.731394889,H3B-5942,Antagonist,1
12.62491667,-1.526713822,-0.721716528,H3B-5942,Antagonist,1
12.76891108,-1.533042309,-0.701526576,H3B-5942,Antagonist,1
12.9399713,-1.534824713,-0.697195622,H3B-5942,Antagonist,1
13.08081552,-1.541638085,-0.629091474,H3B-5942,Antagonist,1
13.21100076,-1.557928715,-0.617358215,H3B-5942,Antagonist,1
13.33659739,-1.592984289,-0.596119765,H3B-5942,Antagonist,1
13.4705839,-1.659610662,-0.534769217,H3B-5942,Antagonist,1
0.447426142,3.916933069,-1.025561205,H3B-5942,Antagonist,1
0.551536829,3.878379428,-1.010611114,H3B-5942,Antagonist,1
0.601440342,3.851322795,-1.011227659,H3B-5942,Antagonist,1
0.632798968,3.824826545,-1.028567993,H3B-5942,Antagonist,1
0.673301185,3.808075413,-1.032729633,H3B-5942,Antagonist,1
0.733938443,3.79198856,-1.012544946,H3B-5942,Antagonist,1
0.804786932,3.765412172,-1.022773435,H3B-5942,Antagonist,1
0.870453268,3.756474107,-1.025624526,H3B-5942,Antagonist,1
0.92274334,3.731922126,-1.025025831,H3B-5942,Antagonist,1
0.99545271,3.657250761,-1.043170418,H3B-5942,Antagonist,1
1.046850893,3.625111597,-1.056385157,H3B-5942,Antagonist,1
1.10513163,3.542963731,-1.000024284,H3B-5942,Antagonist,1
1.158344331,3.524823767,-1.013570682,H3B-5942,Antagonist,1
1.211759603,3.493880428,-1.004738537,H3B-5942,Antagonist,1
1.301583326,3.448622469,-1.003217885,H3B-5942,Antagonist,1
1.359183883,3.437007577,-0.998610986,H3B-5942,Antagonist,1
1.443469189,3.410164558,-0.972361286,H3B-5942,Antagonist,1
1.504396073,3.386511201,-0.986381439,H3B-5942,Antagonist,1
1.552993958,3.353154849,-0.994258602,H3B-5942,Antagonist,1
1.614082201,3.28451964,-0.989514266,H3B-5942,Antagonist,1
1.658310579,3.259779846,-1.010880316,H3B-5942,Antagonist,1
1.716335106,3.202584501,-1.023343804,H3B-5942,Antagonist,1
1.768945664,3.189746665,-1.030976246,H3B-5942,Antagonist,1
1.822463837,3.138837431,-1.037848644,H3B-5942,Antagonist,1
1.876171588,3.093602376,-1.04447979,H3B-5942,Antagonist,1
1.945698401,3.051044752,-1.039319355,H3B-5942,Antagonist,1
1.999976467,3.027438466,-1.036080042,H3B-5942,Antagonist,1
2.044859966,2.983634099,-1.038127496,H3B-5942,Antagonist,1
2.090579248,2.963268331,-1.032699829,H3B-5942,Antagonist,1
2.137318456,2.926934739,-1.021085097,H3B-5942,Antagonist,1
2.185948379,2.885199416,-1.016472844,H3B-5942,Antagonist,1
2.27559626,2.784421724,-0.989120371,H3B-5942,Antagonist,1
2.344844085,2.758293784,-0.953198106,H3B-5942,Antagonist,1
2.380881816,2.724970174,-0.948625104,H3B-5942,Antagonist,1
2.432526622,2.711086161,-0.947173269,H3B-5942,Antagonist,1
2.484778517,2.679749064,-0.962357698,H3B-5942,Antagonist,1
2.537435434,2.656306157,-0.978046235,H3B-5942,Antagonist,1
2.57379554,2.615945958,-0.975552784,H3B-5942,Antagonist,1
2.634939448,2.600151853,-0.975136326,H3B-5942,Antagonist,1
2.698995945,2.588701955,-0.990166253,H3B-5942,Antagonist,1
2.762762284,2.572718429,-0.959093543,H3B-5942,Antagonist,1
2.813185544,2.553283743,-0.955405668,H3B-5942,Antagonist,1
2.872158841,2.549300123,-0.953586457,H3B-5942,Antagonist,1
2.906478769,2.539980751,-0.956412952,H3B-5942,Antagonist,1
2.960221029,2.526747874,-0.957251295,H3B-5942,Antagonist,1
3.025998706,2.499201781,-0.966444875,H3B-5942,Antagonist,1
3.089277231,2.458778968,-0.965388306,H3B-5942,Antagonist,1
3.127309532,2.443975611,-0.97291132,H3B-5942,Antagonist,1
3.201579392,2.38374275,-0.92476364,H3B-5942,Antagonist,1
3.273573416,2.339728534,-0.93529256,H3B-5942,Antagonist,1
3.324128432,2.323846301,-0.943067619,H3B-5942,Antagonist,1
3.387593203,2.301916656,-0.946470852,H3B-5942,Antagonist,1
3.450011116,2.292066139,-0.958086281,H3B-5942,Antagonist,1
3.494785291,2.258857822,-0.950772574,H3B-5942,Antagonist,1
3.571398446,2.244353606,-0.918838953,H3B-5942,Antagonist,1
3.615396792,2.220077949,-0.918188254,H3B-5942,Antagonist,1
3.674348223,2.184621348,-0.921533158,H3B-5942,Antagonist,1
3.730357181,2.154954642,-0.907072647,H3B-5942,Antagonist,1
3.785076574,2.123983916,-0.944584408,H3B-5942,Antagonist,1
3.880567448,1.991270294,-0.892624915,H3B-5942,Antagonist,1
3.926990051,1.969050339,-0.881390497,H3B-5942,Antagonist,1
4.009409895,1.952923243,-0.891997132,H3B-5942,Antagonist,1
4.065976333,1.925661611,-0.892818535,H3B-5942,Antagonist,1
4.125208292,1.879618935,-0.909093849,H3B-5942,Antagonist,1
4.186557559,1.869039446,-0.915997056,H3B-5942,Antagonist,1
4.240828652,1.859357337,-0.92608682,H3B-5942,Antagonist,1
4.291798394,1.796851089,-0.932942152,H3B-5942,Antagonist,1
4.344172801,1.7724146,-0.925875944,H3B-5942,Antagonist,1
4.423609688,1.749546113,-0.894492357,H3B-5942,Antagonist,1
4.467173556,1.737483159,-0.896202452,H3B-5942,Antagonist,1
4.514166196,1.708089304,-0.900974598,H3B-5942,Antagonist,1
4.582304694,1.66765218,-0.915572921,H3B-5942,Antagonist,1
4.640392372,1.644549304,-0.905145669,H3B-5942,Antagonist,1
4.711985204,1.629287747,-0.894582591,H3B-5942,Antagonist,1
4.785852402,1.541640568,-0.834920501,H3B-5942,Antagonist,1
4.840454541,1.512897488,-0.838506231,H3B-5942,Antagonist,1
4.904750057,1.492081149,-0.863761888,H3B-5942,Antagonist,1
4.954711531,1.480962821,-0.869269276,H3B-5942,Antagonist,1
5.015338232,1.469230089,-0.868775697,H3B-5942,Antagonist,1
5.079601516,1.453610235,-0.856337783,H3B-5942,Antagonist,1
5.150677392,1.430327914,-0.85952779,H3B-5942,Antagonist,1
5.216434712,1.418663177,-0.875080247,H3B-5942,Antagonist,1
5.277186979,1.395466304,-0.874116117,H3B-5942,Antagonist,1
5.336561747,1.376774607,-0.865076323,H3B-5942,Antagonist,1
5.413619348,1.329909745,-0.859762443,H3B-5942,Antagonist,1
5.501624009,1.314181419,-0.832841162,H3B-5942,Antagonist,1
5.553815994,1.29387799,-0.827593418,H3B-5942,Antagonist,1
5.633340216,1.272486373,-0.793181138,H3B-5942,Antagonist,1
5.677367902,1.257840797,-0.778653153,H3B-5942,Antagonist,1
5.735138053,1.247946155,-0.76564919,H3B-5942,Antagonist,1
5.801145803,1.15788183,-0.720223561,H3B-5942,Antagonist,1
5.846407525,1.127065579,-0.713109866,H3B-5942,Antagonist,1
5.893359185,1.089961499,-0.709485195,H3B-5942,Antagonist,1
5.93962709,1.078796917,-0.713985468,H3B-5942,Antagonist,1
5.986346081,1.042666098,-0.703657843,H3B-5942,Antagonist,1
6.037100453,1.006053546,-0.702651807,H3B-5942,Antagonist,1
6.101452686,1.002770776,-0.720535734,H3B-5942,Antagonist,1
6.163223581,0.989288729,-0.725309436,H3B-5942,Antagonist,1
6.241692148,0.933644244,-0.717617677,H3B-5942,Antagonist,1
6.310606448,0.914679465,-0.709043028,H3B-5942,Antagonist,1
6.39294321,0.889416744,-0.702162305,H3B-5942,Antagonist,1
6.467878973,0.871318233,-0.702277638,H3B-5942,Antagonist,1
6.523939871,0.862342877,-0.709705339,H3B-5942,Antagonist,1
6.595966776,0.843331445,-0.67009041,H3B-5942,Antagonist,1
6.651021394,0.811612622,-0.669452574,H3B-5942,Antagonist,1
6.749850227,0.79332426,-0.678887653,H3B-5942,Antagonist,1
6.796034444,0.77509482,-0.68085555,H3B-5942,Antagonist,1
6.850482032,0.766331588,-0.675595965,H3B-5942,Antagonist,1
6.914356933,0.725637829,-0.685243197,H3B-5942,Antagonist,1
6.978821815,0.705129707,-0.680905174,H3B-5942,Antagonist,1
7.056068782,0.691401817,-0.696885437,H3B-5942,Antagonist,1
7.140142575,0.594630814,-0.638362072,H3B-5942,Antagonist,1
7.207821799,0.56503105,-0.633711501,H3B-5942,Antagonist,1
7.29137946,0.540301988,-0.651687743,H3B-5942,Antagonist,1
7.381503151,0.522070236,-0.694864785,H3B-5942,Antagonist,1
7.466849802,0.52039491,-0.700418649,H3B-5942,Antagonist,1
7.517230856,0.491449442,-0.699925728,H3B-5942,Antagonist,1
7.613251311,0.469107608,-0.677118618,H3B-5942,Antagonist,1
7.687457573,0.454020302,-0.6707115,H3B-5942,Antagonist,1
7.752990928,0.435883677,-0.66545234,H3B-5942,Antagonist,1
7.809747737,0.423196583,-0.680114213,H3B-5942,Antagonist,1
7.89205039,0.396652955,-0.666073118,H3B-5942,Antagonist,1
7.975269791,0.310659671,-0.634506034,H3B-5942,Antagonist,1
8.045232737,0.276825394,-0.661347057,H3B-5942,Antagonist,1
8.107867279,0.220422303,-0.631889415,H3B-5942,Antagonist,1
8.162986232,0.210258483,-0.642868411,H3B-5942,Antagonist,1
8.205161232,0.202141284,-0.638600691,H3B-5942,Antagonist,1
8.266773042,0.17218435,-0.625514209,H3B-5942,Antagonist,1
8.388235543,0.174558758,-0.652128743,H3B-5942,Antagonist,1
8.435455833,0.155619016,-0.64429394,H3B-5942,Antagonist,1
8.482933846,0.145726471,-0.642641014,H3B-5942,Antagonist,1
8.568844043,0.111077471,-0.602024347,H3B-5942,Antagonist,1
8.632968223,0.085267685,-0.583106123,H3B-5942,Antagonist,1
8.688846791,0.079624534,-0.58954672,H3B-5942,Antagonist,1
8.757077757,0.052198795,-0.591991588,H3B-5942,Antagonist,1
8.832185686,0.038433914,-0.558981409,H3B-5942,Antagonist,1
8.938193196,0.006420514,-0.547282118,H3B-5942,Antagonist,1
9.01879992,-0.026884389,-0.546325019,H3B-5942,Antagonist,1
9.096986661,-0.036863949,-0.544159118,H3B-5942,Antagonist,1
9.167434462,-0.070522615,-0.54799042,H3B-5942,Antagonist,1
9.228180761,-0.098059461,-0.526822815,H3B-5942,Antagonist,1
9.327497449,-0.208522537,-0.498053325,H3B-5942,Antagonist,1
9.407694819,-0.234324601,-0.473322291,H3B-5942,Antagonist,1
9.466645769,-0.261087442,-0.47363222,H3B-5942,Antagonist,1
9.548382216,-0.280293257,-0.461298461,H3B-5942,Antagonist,1
9.61375952,-0.317566504,-0.444477618,H3B-5942,Antagonist,1
9.680710129,-0.344245447,-0.443470241,H3B-5942,Antagonist,1
9.761471176,-0.371962934,-0.441567576,H3B-5942,Antagonist,1
9.834977654,-0.384175317,-0.46289521,H3B-5942,Antagonist,1
9.95775575,-0.4062149,-0.433463017,H3B-5942,Antagonist,1
10.04057153,-0.41245357,-0.452482467,H3B-5942,Antagonist,1
10.12977875,-0.48052833,-0.422402954,H3B-5942,Antagonist,1
10.20226704,-0.49358585,-0.414606634,H3B-5942,Antagonist,1
10.27096491,-0.507992119,-0.388398448,H3B-5942,Antagonist,1
10.37628437,-0.532824201,-0.405484742,H3B-5942,Antagonist,1
10.43511666,-0.551864196,-0.378311865,H3B-5942,Antagonist,1
10.51062846,-0.568697799,-0.396990104,H3B-5942,Antagonist,1
10.60639237,-0.580989079,-0.381842475,H3B-5942,Antagonist,1
10.68008237,-0.61516551,-0.358838022,H3B-5942,Antagonist,1
10.78343739,-0.664151903,-0.391050512,H3B-5942,Antagonist,1
10.84902949,-0.685976309,-0.398655405,H3B-5942,Antagonist,1
10.9405475,-0.683903498,-0.409094303,H3B-5942,Antagonist,1
11.0458494,-0.737676954,-0.364103567,H3B-5942,Antagonist,1
11.13528339,-0.738102768,-0.365959117,H3B-5942,Antagonist,1
11.21733099,-0.748256465,-0.374026854,H3B-5942,Antagonist,1
11.29482354,-0.77037971,-0.372457936,H3B-5942,Antagonist,1
11.43824027,-0.865556537,-0.360811637,H3B-5942,Antagonist,1
11.49585409,-0.88036491,-0.364717516,H3B-5942,Antagonist,1
11.58885569,-0.901396303,-0.352083821,H3B-5942,Antagonist,1
11.67813735,-0.914702994,-0.371409721,H3B-5942,Antagonist,1
11.75771074,-0.925108609,-0.367943236,H3B-5942,Antagonist,1
11.8593143,-1.010595874,-0.285195644,H3B-5942,Antagonist,1
11.95808736,-1.012246947,-0.267250319,H3B-5942,Antagonist,1
12.0550022,-1.056599411,-0.25377402,H3B-5942,Antagonist,1
12.13164519,-1.108187127,-0.211170924,H3B-5942,Antagonist,1
12.23670268,-1.154139751,-0.22033763,H3B-5942,Antagonist,1
12.28719021,-1.185476391,-0.230261133,H3B-5942,Antagonist,1
12.37693713,-1.209030471,-0.179390558,H3B-5942,Antagonist,1
12.45796956,-1.241003237,-0.185060027,H3B-5942,Antagonist,1
12.54926427,-1.253025249,-0.1837627,H3B-5942,Antagonist,1
12.63773966,-1.267393523,-0.139025852,H3B-5942,Antagonist,1
12.72133748,-1.316238038,-0.186187046,H3B-5942,Antagonist,1
12.80168576,-1.351206505,-0.179039757,H3B-5942,Antagonist,1
12.88519182,-1.357071031,-0.168383198,H3B-5942,Antagonist,1
12.99993058,-1.363516947,-0.188849535,H3B-5942,Antagonist,1
-6.892505795,1.696660335,-0.722716022,"o,p'-DDT",Weak Agonist,0
-6.741929308,1.411961223,-0.687037191,"o,p'-DDT",Weak Agonist,0
-6.605086236,1.13908329,-0.72177783,"o,p'-DDT",Weak Agonist,0
-6.395116184,0.835205674,-0.631454269,"o,p'-DDT",Weak Agonist,0
-6.223443587,0.63509632,-0.724447901,"o,p'-DDT",Weak Agonist,0
-6.06946549,0.431363537,-0.628940142,"o,p'-DDT",Weak Agonist,0
-5.939624152,0.353565904,-0.635604078,"o,p'-DDT",Weak Agonist,0
-5.776035727,0.083646075,-0.619654198,"o,p'-DDT",Weak Agonist,0
-5.66250892,-0.082664148,-0.621774748,"o,p'-DDT",Weak Agonist,0
-5.549830394,-0.271118428,-0.650133172,"o,p'-DDT",Weak Agonist,0
-5.45193393,-0.41169512,-0.664903112,"o,p'-DDT",Weak Agonist,0
-5.32880254,-0.547877005,-0.643475778,"o,p'-DDT",Weak Agonist,0
-5.156542403,-0.798619315,-0.577051795,"o,p'-DDT",Weak Agonist,0
-5.005513074,-0.997115596,-0.628391784,"o,p'-DDT",Weak Agonist,0
-4.799709499,-1.206395301,-0.687558949,"o,p'-DDT",Weak Agonist,0
-4.662763408,-1.382915756,-0.671266455,"o,p'-DDT",Weak Agonist,0
-4.55047152,-1.577971863,-0.766409688,"o,p'-DDT",Weak Agonist,0
-4.363817405,-1.696286583,-0.71492345,"o,p'-DDT",Weak Agonist,0
-4.212635343,-1.929229543,-0.766180733,"o,p'-DDT",Weak Agonist,0
-4.006408059,-2.112045417,-0.703163548,"o,p'-DDT",Weak Agonist,0
-3.756435958,-2.345963481,-0.774513524,"o,p'-DDT",Weak Agonist,0
-3.563379357,-2.433210612,-0.799258353,"o,p'-DDT",Weak Agonist,0
-3.345260192,-2.629678293,-0.749046762,"o,p'-DDT",Weak Agonist,0
-3.055379836,-2.90444215,-0.654941972,"o,p'-DDT",Weak Agonist,0
-2.887503537,-2.93765232,-0.710506878,"o,p'-DDT",Weak Agonist,0
-2.665826446,-3.167158596,-0.732422612,"o,p'-DDT",Weak Agonist,0
-2.375445279,-3.365636823,-0.701029194,"o,p'-DDT",Weak Agonist,0
-2.162029922,-3.732879871,-0.73795652,"o,p'-DDT",Weak Agonist,0
-1.979315673,-3.827682484,-0.670450328,"o,p'-DDT",Weak Agonist,0
-1.773328601,-4.103463732,-0.656050374,"o,p'-DDT",Weak Agonist,0
-1.425528433,-4.477591532,-0.600677335,"o,p'-DDT",Weak Agonist,0
-6.946192492,2.782616924,-0.961097198,"o,p'-DDT",Weak Agonist,0
-6.679947932,2.273402661,-0.996464153,"o,p'-DDT",Weak Agonist,0
-6.344159148,1.852888756,-0.968466062,"o,p'-DDT",Weak Agonist,0
-6.044833882,1.239300223,-0.891561491,"o,p'-DDT",Weak Agonist,0
-5.744498205,0.991047951,-1.042078235,"o,p'-DDT",Weak Agonist,0
-5.155144947,0.420662675,-0.902796118,"o,p'-DDT",Weak Agonist,0
-4.740561804,-0.004453858,-0.801264756,"o,p'-DDT",Weak Agonist,0
-4.444574201,-0.350586628,-0.749572916,"o,p'-DDT",Weak Agonist,0
-4.136312187,-0.794320137,-0.770785952,"o,p'-DDT",Weak Agonist,0
-3.835293043,-1.144227795,-0.706461531,"o,p'-DDT",Weak Agonist,0
-3.56805358,-1.42300983,-0.660787394,"o,p'-DDT",Weak Agonist,0
-3.233302956,-1.813825195,-0.610620999,"o,p'-DDT",Weak Agonist,0
-2.842021013,-2.402787508,-0.681722452,"o,p'-DDT",Weak Agonist,0
-2.553067122,-2.63777067,-0.540298215,"o,p'-DDT",Weak Agonist,0
-2.181688724,-3.352890646,-0.265721962,"o,p'-DDT",Weak Agonist,0
-1.928769691,-3.87114688,-0.406489191,"o,p'-DDT",Weak Agonist,0
-1.370080107,-4.523993237,-0.471321148,"o,p'-DDT",Weak Agonist,0
-0.922227583,-5.182437103,-0.816303596,"o,p'-DDT",Weak Agonist,0
-0.596951711,-5.477766426,-0.796464529,"o,p'-DDT",Weak Agonist,0
-0.125160737,-5.983825068,-0.578844525,"o,p'-DDT",Weak Agonist,0
-6.940005776,2.564904681,-0.833752386,"o,p'-DDT",Weak Agonist,0
-6.841836999,2.509851675,-0.846778922,"o,p'-DDT",Weak Agonist,0
-6.733350519,2.415042789,-0.908599187,"o,p'-DDT",Weak Agonist,0
-6.582420929,2.189458216,-0.875768996,"o,p'-DDT",Weak Agonist,0
-6.522202227,2.131298515,-0.900242026,"o,p'-DDT",Weak Agonist,0
-6.42134451,2.009392178,-0.912210353,"o,p'-DDT",Weak Agonist,0
-6.368166375,1.935887107,-0.936367686,"o,p'-DDT",Weak Agonist,0
-6.264157938,1.861366536,-0.939579064,"o,p'-DDT",Weak Agonist,0
-6.155963732,1.72804686,-0.871926982,"o,p'-DDT",Weak Agonist,0
-6.062205766,1.627732221,-0.896267086,"o,p'-DDT",Weak Agonist,0
-5.994864278,1.534715463,-0.905497664,"o,p'-DDT",Weak Agonist,0
-5.915075972,1.401279718,-0.858310909,"o,p'-DDT",Weak Agonist,0
-5.819716106,1.286350761,-0.868473259,"o,p'-DDT",Weak Agonist,0
-5.738273848,1.186358052,-0.889404256,"o,p'-DDT",Weak Agonist,0
-5.675247888,1.065294937,-0.916234014,"o,p'-DDT",Weak Agonist,0
-5.583858997,0.853378568,-0.855611836,"o,p'-DDT",Weak Agonist,0
-5.53627852,0.794708106,-0.846410598,"o,p'-DDT",Weak Agonist,0
-5.474197545,0.677661973,-0.845886816,"o,p'-DDT",Weak Agonist,0
-5.367895456,0.578134874,-0.80818793,"o,p'-DDT",Weak Agonist,0
-5.301444995,0.467254443,-0.788477456,"o,p'-DDT",Weak Agonist,0
-5.235957379,0.363084085,-0.853374169,"o,p'-DDT",Weak Agonist,0
-5.177720214,0.288165619,-0.860353918,"o,p'-DDT",Weak Agonist,0
-5.095359222,0.161310173,-0.922636553,"o,p'-DDT",Weak Agonist,0
-4.998415711,0.084085007,-0.898175024,"o,p'-DDT",Weak Agonist,0
-4.904472432,-0.028913956,-0.878901672,"o,p'-DDT",Weak Agonist,0
-4.845452873,-0.092350543,-0.887245038,"o,p'-DDT",Weak Agonist,0
-4.740261479,-0.176909235,-0.884851906,"o,p'-DDT",Weak Agonist,0
-4.675393968,-0.203580918,-0.897193754,"o,p'-DDT",Weak Agonist,0
-4.569026307,-0.376161459,-0.849070144,"o,p'-DDT",Weak Agonist,0
-4.495525409,-0.457406869,-0.891257288,"o,p'-DDT",Weak Agonist,0
-4.378113358,-0.614853757,-0.887354355,"o,p'-DDT",Weak Agonist,0
-4.267194452,-0.814536995,-0.821600955,"o,p'-DDT",Weak Agonist,0
-4.176569788,-0.918932121,-0.851348189,"o,p'-DDT",Weak Agonist,0
-4.091161669,-1.032236996,-0.88029389,"o,p'-DDT",Weak Agonist,0
-3.986550735,-1.164694954,-0.82297641,"o,p'-DDT",Weak Agonist,0
-3.908690049,-1.237672909,-0.781863842,"o,p'-DDT",Weak Agonist,0
-3.805754564,-1.378421537,-0.860670379,"o,p'-DDT",Weak Agonist,0
-3.726718307,-1.44120002,-0.854053921,"o,p'-DDT",Weak Agonist,0
-3.630937141,-1.648385631,-0.793316059,"o,p'-DDT",Weak Agonist,0
-3.530466498,-1.715316271,-0.791752312,"o,p'-DDT",Weak Agonist,0
-3.42140289,-1.923769203,-0.813775895,"o,p'-DDT",Weak Agonist,0
-3.371104273,-1.975480779,-0.80188959,"o,p'-DDT",Weak Agonist,0
-3.286234377,-2.016009846,-0.784087424,"o,p'-DDT",Weak Agonist,0
-3.179745922,-2.227636691,-0.757150191,"o,p'-DDT",Weak Agonist,0
-3.091950197,-2.32021863,-0.737008247,"o,p'-DDT",Weak Agonist,0
-3.027543928,-2.384454578,-0.723392026,"o,p'-DDT",Weak Agonist,0
-2.929878449,-2.480857375,-0.724560504,"o,p'-DDT",Weak Agonist,0
-2.807706572,-2.677991847,-0.71795655,"o,p'-DDT",Weak Agonist,0
-2.694238415,-2.721393917,-0.753270307,"o,p'-DDT",Weak Agonist,0
-2.586774712,-2.85367183,-0.709898086,"o,p'-DDT",Weak Agonist,0
-2.493299116,-2.981821491,-0.744453217,"o,p'-DDT",Weak Agonist,0
-2.410477811,-3.108140669,-0.694760391,"o,p'-DDT",Weak Agonist,0
-2.274478246,-3.258970938,-0.615596296,"o,p'-DDT",Weak Agonist,0
-2.143896603,-3.508614541,-0.552058801,"o,p'-DDT",Weak Agonist,0
-2.034811826,-3.685849135,-0.529531244,"o,p'-DDT",Weak Agonist,0
-1.929725713,-3.828252724,-0.483008428,"o,p'-DDT",Weak Agonist,0
-1.782269936,-4.030115656,-0.456454675,"o,p'-DDT",Weak Agonist,0
-1.662675522,-4.134190029,-0.470577194,"o,p'-DDT",Weak Agonist,0
-1.47713469,-4.344805702,-0.405403199,"o,p'-DDT",Weak Agonist,0
-1.307756623,-4.68633557,-0.341587425,"o,p'-DDT",Weak Agonist,0
-1.217742083,-4.796220234,-0.315868242,"o,p'-DDT",Weak Agonist,0
-1.108013619,-4.933689908,-0.276755269,"o,p'-DDT",Weak Agonist,0
-1.02294924,-4.992713396,-0.26410858,"o,p'-DDT",Weak Agonist,0
-0.931409737,-5.095532392,-0.27476229,"o,p'-DDT",Weak Agonist,0
-0.799718462,-5.351951174,-0.280124251,"o,p'-DDT",Weak Agonist,0
-6.932247196,1.364420026,-0.327470946,"o,p'-DDT",Weak Agonist,0
-6.80331391,1.121244255,-0.301075032,"o,p'-DDT",Weak Agonist,0
-6.701446933,1.008549805,-0.317789058,"o,p'-DDT",Weak Agonist,0
-6.599251244,0.88447503,-0.32558494,"o,p'-DDT",Weak Agonist,0
